"argument_name","description","default_value","source_file","is_involved","recommended_value","reason"
"use_glib","","true","//build/config/ui.gni:36","是","true","Linux GLib支持"
"use_gnome_keyring","Whether to use libgnome-keyring (deprecated by libsecret). See http://crbug.com/466975 and http://crbug.com/355223.","true","//components/os_crypt/features.gni:11","否","保持默认","与需求无关，使用默认值"
"use_gold","Whether to use the gold linker from binutils instead of lld or bfd.","false","//build/config/compiler/compiler.gni:222","否","保持默认","与需求无关，使用默认值"
"use_goma","Set to true to enable distributed compilation using Goma.","false","//build/toolchain/goma.gni:9","否","保持默认","与需求无关，使用默认值"
"use_goma_rust","Use goma for Rust builds. Experimental. The only known problem is b/193072381, but then again, we don't expect a build speedup before much more work is done.","false","//build/config/rust.gni:60","否","保持默认","与需求无关，使用默认值"
"use_goma_thin_lto","If true, use Goma for ThinLTO code generation where applicable.","false","//build/config/compiler/compiler.gni:98","否","保持默认","与需求无关，使用默认值"
"use_gtk","Whether or not we should use libgtk.","true","//build/config/linux/gtk/gtk.gni:9","否","保持默认","与需求无关，使用默认值"
"use_icf","Set to true to use icf, Identical Code Folding. icf=all is broken in older golds, see https://sourceware.org/bugzilla/show_bug.cgi?id=17704 chromeos binutils has been patched with the fix, so always use icf there. The bug only affects x86 and x64, so we can still use ICF when targeting other architectures. lld doesn't have the bug.","true","//build/config/compiler/BUILD.gn:190","否","保持默认","与需求无关，使用默认值"
"use_intel_minigbm","","false","//third_party/minigbm/BUILD.gn:19","否","保持默认","与需求无关，使用默认值"
"use_internal_autofill_patterns","Normally, only branded builds use Google-internal sets of parsing patterns. Setting the variable 'use_internal_autofill_patterns' in args.gn overrides this default.","false","//components/autofill/core/browser/BUILD.gn:30","否","保持默认","与需求无关，使用默认值"
"use_internal_isolated_origins","Normally, only Google Chrome Android and Fuchsia WebEngine builds will use a Google-internal list of isolated origins defined below. If other Fuchsia embedders are added, the associated logic may need to be updated. See crbug.com/1179087. You can set the variable 'use_internal_isolated_origins' to true to use this Google-internal list of isolated origins even in a developer build. Setting this variable explicitly to true will cause your build to fail if the internal file is missing.","false","//components/site_isolation/BUILD.gn:18","否","保持默认","与需求无关，使用默认值"
"use_jacoco_coverage","Enables JaCoCo Java code coverage.","false","//build/config/coverage/coverage.gni:27","否","保持默认","与需求无关，使用默认值"
"use_java_goma","TODO(crbug.com/726475): true if use_goma = true in the future.","false","//build/toolchain/goma.gni:26","否","保持默认","与需求无关，使用默认值"
"use_kerberos","Enable Kerberos authentication. It is disabled by default on iOS, Fuchsia and Chromecast, at least for now. This feature needs configuration TODO(fuchsia): Enable kerberos on Fuchsia when it's implemented there.","true","//net/features.gni:19","否","保持默认","与需求无关，使用默认值"
"use_layout_plugin","Set to true to enable the clang layout plugin that help you to follow the layout-related restrictions during compilation.","true","//third_party/blink/renderer/core/BUILD.gn:89","否","保持默认","与需求无关，使用默认值"
"use_libfuzzer","Compile for fuzzing with LLVM LibFuzzer. See http://www.chromium.org/developers/testing/libfuzzer","false","//build/config/sanitizers/sanitizers.gni:72","否","保持默认","不需要测试/基准测试功能"
"use_libgav1_parser","","true","//third_party/libgav1/options.gni:14","否","保持默认","与需求无关，使用默认值"
"use_libinput","Determines if we're willing to link against libinput","false","//build/config/chromeos/args.gni:37","否","保持默认","与需求无关，使用默认值"
"use_libjpeg_turbo","Uses libjpeg_turbo as the jpeg implementation. Has no effect if use_system_libjpeg is set.","true","//third_party/libjpeg.gni:11","否","保持默认","与需求无关，使用默认值"
"use_libpci","Use the PCI lib to collect GPU information on Linux.","true","//third_party/angle/BUILD.gn:31","否","保持默认","与需求无关，使用默认值"
"use_lld","Set to true to use lld, the LLVM linker. In late bring-up on macOS (see docs/mac_lld.md). Tentatively used on iOS. The default linker everywhere else.","true","//build/config/compiler/compiler.gni:41","否","保持默认","与需求无关，使用默认值"
"use_locally_built_instrumented_libraries","Use dynamic libraries instrumented by one of the sanitizers instead of the standard system libraries. Set this flag to build the libraries from source.","false","//build/config/sanitizers/sanitizers.gni:47","否","保持默认","与需求无关，使用默认值"
"use_low_quality_image_interpolation","If true, defaults image interpolation to low quality.","false","//third_party/blink/renderer/config.gni:43","否","保持默认","与需求无关，使用默认值"
"use_lto_in_rustc_linking","Use LTO when using rustc to link binaries. Experimental. Currently incompatible with the options we use in our C++ toolchain to split LTO units. This has no effect on the production of normal Chrome binaries, which are linked by clang/lld rather than rustc. https://crbug.com/1229419","false","//build/config/rust.gni:55","否","保持默认","与需求无关，使用默认值"
"use_marvell_minigbm","","false","//third_party/minigbm/BUILD.gn:20","否","保持默认","与需求无关，使用默认值"
"use_mediatek_minigbm","","false","//third_party/minigbm/BUILD.gn:21","否","保持默认","与需求无关，使用默认值"
"use_meson_minigbm","","false","//third_party/minigbm/BUILD.gn:22","否","保持默认","与需求无关，使用默认值"
"use_message_port_core","If true, forces cast_api_bindings::CreatePlatformMessagePortPair to use cast_message_port::CreateMessagePortPair as its implementation. Otherwise, uses one of the other types based on platform.","false","//components/cast/message_port/BUILD.gn:13","否","保持默认","与需求无关，使用默认值"
"use_mpris","Enables Chromium implementation of the MPRIS D-Bus interface for controlling media playback. See ../README.md for details.","true","//components/system_media_controls/linux/buildflags/buildflags.gni:11","否","保持默认","与需求无关，使用默认值"
"use_msm_minigbm","","false","//third_party/minigbm/BUILD.gn:23","否","保持默认","与需求无关，使用默认值"
"use_mte_checked_ptr","","false","//base/allocator/allocator.gni:92","否","保持默认","与需求无关，使用默认值"
"use_nss_certs","True if NSS is used for certificate handling.","true","//crypto/features.gni:9","否","保持默认","与需求无关，使用默认值"
"use_official_enterprise_connectors_api_keys","You can set the variable 'use_official_enterprise_connectors_api_keys' to true to use the Google-internal file containing official API keys for enterprise connector partners even in a developer build. Setting this variable explicitly to true will cause your build to fail if the internal file is missing. Note that official builds always behave as if the variable was explicitly set to true, i.e. they always use official keys, and will fail to build if the internal file is missing.","false","//chrome/browser/BUILD.gn:66","否","保持默认","与需求无关，使用默认值"
"use_official_google_api_keys","Set the variable 'use_official_google_api_keys' to true to use the Google-internal file containing official API keys even in a developer build. Setting this variable explicitly to true will cause the build to fail if the internal file is missing. Set the variable to false to not use the internal file, even for Chrome-branded builds or when it exists in your checkout. Leave it unset or set to """" to have the variable implicitly set to true if you have src/google_apis/internal/google_chrome_api_keys.h in your checkout, and implicitly set to false if not. Note that Chrome-branded builds always behave as if the variable was explicitly set to true, i.e. they always use official keys, and will fail to build if the internal file is missing.","""""","//google_apis/BUILD.gn:28","否","保持默认","与需求无关，使用默认值"
"use_ozone","Indicates if Ozone is enabled. Ozone is a low-level library layer for Linux that does not require X11.","true","//build/config/ozone.gni:12","是","true","Ozone抽象层支持无GPU环境渲染"
"use_pangocairo","","true","//build/config/linux/pangocairo/pangocairo.gni:9","否","保持默认","与需求无关，使用默认值"
"use_partition_alloc","Whether PartitionAlloc should be available for use or not. true makes PartitionAlloc linked to the executable or shared library and makes it available for use. It doesn't mean that the default allocator is PartitionAlloc, which is governed by |use_allocator|. This flag is currently set to false only on Cronet bots, because Cronet doesn't use PartitionAlloc at all, and doesn't wish to incur the library size increase (crbug.com/674570).","true","//base/allocator/allocator.gni:61","否","保持默认","与需求无关，使用默认值"
"use_perfetto_client_library","Switches the TRACE_EVENT instrumentation from base's TraceLog implementation to //third_party/perfetto's client library. Not implemented yet, currently a no-op to set up trybot infrastructure. TODO(crbug/1006769): Switch to perfetto's client library.","false","//build_overrides/build.gni:28","否","保持默认","不需要测试/基准测试功能"
"use_platform_icu_alternatives","Enables the use of ICU alternatives in lieu of ICU for the target toolchain. The flag is used for Cronet to reduce the size of the Cronet binary.","false","//url/features.gni:10","否","保持默认","与需求无关，使用默认值"
"use_pulseaudio","","true","//media/media_options.gni:180","否","保持默认","与需求无关，使用默认值"
"use_qt","https://crbug.com/1317782 enable QT UI by default on Linux.","false","//ui/qt/qt.gni:7","否","保持默认","与需求无关，使用默认值"
"use_radeon_minigbm","","false","//third_party/minigbm/BUILD.gn:24","否","保持默认","与需求无关，使用默认值"
"use_real_dbus_clients","Instantiate real D-Bus clients instead of fakes.","false","//chromeos/dbus/config/use_real_dbus_clients.gni:9","否","保持默认","与需求无关，使用默认值"
"use_remoteexec","Set to true to enable remote compilation using reclient.","false","//build/toolchain/rbe.gni:14","否","保持默认","与需求无关，使用默认值"
"use_rockchip_minigbm","","false","//third_party/minigbm/BUILD.gn:25","否","保持默认","与需求无关，使用默认值"
"use_rts","For more info about RTS, please see","false","//build/config/rts.gni:4","否","保持默认","与需求无关，使用默认值"
"use_rtti","Build with C++ RTTI enabled. Chromium builds without RTTI by default, but some sanitizers are known to require it, like CFI diagnostics and UBsan variants.","false","//build/config/compiler/BUILD.gn:80","否","保持默认","与需求无关，使用默认值"
"use_runtime_vlog","Use runtime vlog everywhere except for ash-chrome. When `use_runtime_vlog` is true, when `use_runtime_volog` is false, Runtime vlog is used everywhere except on ash-chrome. Ash-chrome has a few vmodule patterns that need to be used indefinitely to investigate problems from logs in feedback reports. These vmodule patterns are using too much cpu cycles (see http://crbug/489441). Turning off runtime vlog and using build time vlog would avoid paying that cpu tax and have a nice side effect of a smaller production binary.","true","//build/config/logging.gni:31","否","保持默认","与需求无关，使用默认值"
"use_sanitizer_configs_without_instrumentation","When enabled, only relevant sanitizer defines are set, but compilation happens with no extra flags. This is useful when in component build enabling sanitizers only in some of the components.","false","//build/config/sanitizers/sanitizers.gni:105","否","保持默认","与需求无关，使用默认值"
"use_sanitizer_coverage","","false","//build/config/sanitizers/sanitizers.gni:169","否","保持默认","与需求无关，使用默认值"
"use_static_angle","Should ANGLE be linked statically?","false","//ui/gl/features.gni:12","否","保持默认","与需求无关，使用默认值"
"use_swiftshader_with_subzero","Subzero produces much smaller binaries, so always use it when available, except for MSan builds which only get Reactor code instrumented with LLVM.","true","//third_party/swiftshader/src/Reactor/reactor.gni:27","否","保持默认","与需求无关，使用默认值"
"use_synaptics_minigbm","","false","//third_party/minigbm/BUILD.gn:26","否","保持默认","与需求无关，使用默认值"
"use_sysroot","Controls default is_linux sysroot. If set to true, and sysroot is empty, default sysroot is calculated.","true","//build/config/sysroot.gni:24","否","保持默认","与需求无关，使用默认值"
"use_system_crash_handler","Set to true to forward crashes to the system's crash handler instead of handling them internally. This disables the built-in crash handler.","false","//chromecast/chromecast.gni:134","否","保持默认","与需求无关，使用默认值"
"use_system_freetype","Blink needs a recent and properly build-configured FreeType version to support OpenType variations, color emoji and avoid security bugs. By default we ship and link such a version as part of Chrome. For distributions that prefer to keep linking to the version the system, FreeType must be newer than version 2.7.1 and have color bitmap support compiled in. WARNING: System FreeType configurations other than as described WILL INTRODUCE TEXT RENDERING AND SECURITY REGRESSIONS.","false","//build/config/freetype/freetype.gni:13","否","保持默认","与需求无关，使用默认值"
"use_system_harfbuzz","Blink uses a cutting-edge version of Harfbuzz; most Linux distros do not contain a new enough version of the code to work correctly. However, ChromeOS chroots (i.e, real ChromeOS builds for devices) do contain a new enough version of the library, and so this variable exists so that ChromeOS can build against the system lib and keep binary sizes smaller.","false","//third_party/harfbuzz-ng/harfbuzz.gni:11","否","保持默认","与需求无关，使用默认值"
"use_system_lcms2","Don't build against bundled lcms2.","false","//third_party/pdfium/pdfium.gni:60","否","保持默认","与需求无关，使用默认值"
"use_system_libdrm","Controls whether the build should use the version of libdrm library shipped with the system. In release builds of desktop Linux and Chrome OS we use the system version. Some Chromecast devices use this as well.","true","//build/config/linux/libdrm/BUILD.gn:14","否","保持默认","与需求无关，使用默认值"
"use_system_libjpeg","Uses system libjpeg. If true, overrides use_libjpeg_turbo.","false","//third_party/libjpeg.gni:7","否","保持默认","与需求无关，使用默认值"
"use_system_libopenjpeg2","Don't build against bundled libopenjpeg2.","false","//third_party/pdfium/pdfium.gni:63","否","保持默认","与需求无关，使用默认值"
"use_system_libpng","Don't build against bundled libpng.","false","//third_party/pdfium/pdfium.gni:66","否","保持默认","与需求无关，使用默认值"
"use_system_libsync","Controls whether the build should use the version of libsync library shipped with the system. In release builds of Chrome OS we use the system version, but when building on dev workstations we bundle it because Ubuntu doesn't ship a usable version.","false","//third_party/libsync/BUILD.gn:13","否","保持默认","与需求无关，使用默认值"
"use_system_libwayland","Controls whether the build should use the version of Wayland library shipped with the system or Chromium third_party.","true","//third_party/wayland/features.gni:12","否","保持默认","与需求无关，使用默认值"
"use_system_minigbm","Controls whether the build should use the version of minigbm library shipped with the system. In release builds of desktop Linux and Chrome OS we use the system version.","true","//third_party/minigbm/BUILD.gn:15","否","保持默认","与需求无关，使用默认值"
"use_system_wayland_scanner","This may be set by Chromium packagers who do not wish to use the bundled wayland scanner.","false","//third_party/wayland/features.gni:21","否","保持默认","与需求无关，使用默认值"
"use_system_zlib","Don't build against bundled zlib.","false","//third_party/pdfium/pdfium.gni:57","否","保持默认","与需求无关，使用默认值"
"use_tegra_minigbm","","false","//third_party/minigbm/BUILD.gn:27","否","保持默认","与需求无关，使用默认值"
"use_text_section_splitting","This argument is to control whether enabling text section splitting in the final binary. When enabled, the separated text sections with prefix merged to '.text' section. This allows us to identify the hot code section reduce TLB misses which gives performance improvement on cpu usage. The gold linker by default has text section splitting enabled.","false","//build/config/compiler/BUILD.gn:149","否","保持默认","与需求无关，使用默认值"
"use_thin_lto","","false","//build/config/compiler/compiler.gni:91","否","保持默认","与需求无关，使用默认值"
"use_udev","libudev usage. This currently only affects the content layer.","true","//build/config/features.gni:34","是","true","Linux设备管理必需"
"use_unix_sockets","Whether use unix sockets in Cast input/output stream.","true","//chromecast/chromecast.gni:121","否","保持默认","与需求无关，使用默认值"
"use_unofficial_version_number","","true","//components/version_info/BUILD.gn:10","否","保持默认","与需求无关，使用默认值"
"use_v4l2_codec","Indicates if Video4Linux2 codec is used. This is used for all CrOS platforms which have v4l2 hardware encoder / decoder.","false","//media/gpu/args.gni:21","否","保持默认","与需求无关，使用默认值"
"use_v4l2_codec_aml","Indicates if Video4Linux2 AML encoder is used. This is used for AML platforms which have v4l2 hardware encoder","false","//media/gpu/args.gni:25","否","保持默认","与需求无关，使用默认值"
"use_v4lplugin","Indicates if V4L plugin is used.","false","//media/gpu/args.gni:17","否","保持默认","与需求无关，使用默认值"
"use_v8_context_snapshot","","true","//tools/v8_context_snapshot/v8_context_snapshot.gni:19","否","保持默认","与需求无关，使用默认值"
"use_vaapi","Indicates if VA-API-based hardware acceleration is to be used. This is typically the case on x86-based ChromeOS devices. VA-API should also be compiled by default on x11-using linux devices using x86/x64.","true","//media/gpu/args.gni:31","否","保持默认","与需求无关，使用默认值"
"use_vaapi_image_codecs","VA-API also allows decoding of images, but we don't want to use this outside of chromeos, even if video decoding is enabled.","false","//media/gpu/args.gni:68","否","保持默认","与需求无关，使用默认值"
"use_vaapi_x11","Indicates if X11 VA-API-based hardware acceleration is to be used. See also the comment near the |use_vaapi| arg.","true","//media/gpu/args.gni:11","否","保持默认","与需求无关，使用默认值"
"use_vc4_minigbm","","false","//third_party/minigbm/BUILD.gn:28","否","保持默认","与需求无关，使用默认值"
"use_vendor_shlibs","link vendor-supplied functionality as shared libraries. When true, cast_shared_library targets are normal shared libraries. When false, they become source_sets.","true","//chromecast/chromecast.gni:152","否","保持默认","与需求无关，使用默认值"
"use_viz_debugger","Indicates if the Viz Debugger is enabled. This is disabled by default on official builds due to security and performance reasons.","true","//components/viz/common/debugger/viz_debugger.gni:8","否","保持默认","与需求无关，使用默认值"
"use_vr_assets_component","Whether to register, download, etc. the VR assets component.","false","//chrome/browser/vr/features.gni:12","否","保持默认","与需求无关，使用默认值"
"use_wayland_gbm","Checks if Wayland must be compiled with dmabuf/gbm feature, which allows a multi-process hardware accelerated mode.","true","//ui/ozone/platform/wayland/wayland.gni:11","否","保持默认","与需求无关，使用默认值"
"use_webaudio_ffmpeg","If true, ffmpeg will be used for computing FFTs for WebAudio","false","//third_party/blink/renderer/config.gni:46","否","保持默认","与需求无关，使用默认值"
"use_webaudio_pffft","If true, use PFFFT for WebAudio FFT support. Do not use for Mac because the FFT library there is much faster.","true","//third_party/blink/renderer/config.gni:20","否","保持默认","与需求无关，使用默认值"
"use_wuffs_gif_parser","","true","//third_party/wuffs/config.gni:6","否","保持默认","与需求无关，使用默认值"
"use_xkbcommon","","true","//ui/base/ui_features.gni:10","否","保持默认","与需求无关，使用默认值"
"using_mismatched_sample_profile","Whether we're using a sample profile collected on an architecture different than the one we're compiling for. It's currently not possible to collect AFDO profiles on anything but x86{,_64}.","false","//build/config/compiler/compiler.gni:105","否","保持默认","与需求无关，使用默认值"
"v8_advanced_bigint_algorithms","Enable advanced BigInt algorithms, costing about 10-30 KB binary size depending on platform. Disabled on Android to save binary size.","true","//v8/gni/v8.gni:105","否","保持默认","与需求无关，使用默认值"
"v8_allocation_site_tracking","Enable global allocation site tracking.","true","//v8/BUILD.gn:355","否","保持默认","与需求无关，使用默认值"
"v8_android_log_stdout","Print to stdout on Android.","false","//v8/BUILD.gn:31","否","保持默认","仅支持Linux平台，此参数不适用"
"v8_annotate_torque_ir","Generate comments describing the Torque intermediate representation.","false","//v8/BUILD.gn:277","否","保持默认","与需求无关，使用默认值"
"v8_builtins_profiling_log_file","Provides the given V8 log file as an input to mksnapshot, where it can be used for profile-guided optimization of builtins. To do profile-guided optimizations of builtins:","""""","//v8/BUILD.gn:190","否","保持默认","与需求无关，使用默认值"
"v8_can_use_fpu_instructions","Similar to vfp but on MIPS.","true","//v8/BUILD.gn:223","否","保持默认","与需求无关，使用默认值"
"v8_check_header_includes","Check that each header can be included in isolation (requires also setting the ""check_v8_header_includes"" gclient variable to run a specific hook).","false","//v8/BUILD.gn:238","否","保持默认","与需求无关，使用默认值"
"v8_code_comments","Allow runtime-enabled code comments (with --code-comments). Enabled by default in debug builds. Sets -dV8_CODE_COMMENTS","""""","//v8/BUILD.gn:107","否","保持默认","与需求无关，使用默认值"
"v8_code_coverage","Set flags for tracking code coverage. Uses gcov with gcc and sanitizer coverage with clang.","false","//v8/gni/v8.gni:14","否","保持默认","与需求无关，使用默认值"
"v8_context_snapshot_filename","","""v8_context_snapshot.bin""","//tools/v8_context_snapshot/v8_context_snapshot.gni:44","否","保持默认","与需求无关，使用默认值"
"v8_control_flow_integrity","Enable control-flow integrity features, such as pointer authentication for ARM64.","false","//v8/BUILD.gn:286","否","保持默认","与需求无关，使用默认值"
"v8_correctness_fuzzer","Includes files needed for correctness fuzzing.","false","//v8/gni/v8.gni:17","否","保持默认","不需要测试/基准测试功能"
"v8_current_cpu","It should never be explicitly set by the user.","""x64""","//build/config/v8_target_cpu.gni:60","否","保持默认","与需求无关，使用默认值"
"v8_custom_deps","Dynamically set an additional dependency from v8/custom_deps.","""""","//v8/BUILD.gn:34","否","保持默认","与需求无关，使用默认值"
"v8_deprecation_warnings","Enable compiler warnings when using V8_DEPRECATED apis.","true","//v8/BUILD.gn:56","否","保持默认","与需求无关，使用默认值"
"v8_dict_property_const_tracking","Experimental feature for tracking constness of properties in non-global dictionaries. Enabling this also always keeps prototypes in dict mode, meaning that they are not switched to fast mode. Sets -DV8_DICT_PROPERTY_CONST_TRACKING","false","//v8/BUILD.gn:339","否","保持默认","与需求无关，使用默认值"
"v8_disable_write_barriers","Disable write barriers when GCs are non-incremental and heap has single generation.","false","//v8/BUILD.gn:258","否","保持默认","与需求无关，使用默认值"
"v8_embed_script","Embeds the given script into the snapshot.","""""","//v8/BUILD.gn:62","否","保持默认","与需求无关，使用默认值"
"v8_embedder_string","Allows the embedder to add a custom suffix to the version string.","""""","//v8/BUILD.gn:65","否","保持默认","与需求无关，使用默认值"
"v8_enable_31bit_smis_on_64bit_arch","","false","//v8/BUILD.gn:126","否","保持默认","与需求无关，使用默认值"
"v8_enable_allocation_folding","Enable allocation folding globally (sets -dV8_ALLOCATION_FOLDING). When it's disabled, the --turbo-allocation-folding runtime flag will be ignored.","true","//v8/BUILD.gn:349","否","保持默认","与需求无关，使用默认值"
"v8_enable_atomic_object_field_writes","Sets -dV8_ATOMIC_OBJECT_FIELD_WRITES and turns all field write operations into relaxed atomic operations.","""""","//v8/BUILD.gn:147","否","保持默认","与需求无关，使用默认值"
"v8_enable_backtrace","Support for backtrace_symbols on linux.","""""","//v8/gni/v8.gni:33","否","保持默认","与需求无关，使用默认值"
"v8_enable_builtins_profiling","Runs mksnapshot with --turbo-profiling. After building in this configuration, any subsequent run of d8 will output information about usage of basic blocks in builtins.","false","//v8/BUILD.gn:165","否","保持默认","与需求无关，使用默认值"
"v8_enable_builtins_profiling_verbose","Runs mksnapshot with --turbo-profiling-verbose. After building in this configuration, any subsequent run of d8 will output information about usage of basic blocks in builtins, including the schedule and disassembly of all used builtins.","false","//v8/BUILD.gn:171","否","保持默认","与需求无关，使用默认值"
"v8_enable_cet_shadow_stack","Change code emission and runtime features to be CET shadow-stack compliant","false","//v8/BUILD.gn:365","否","保持默认","与需求无关，使用默认值"
"v8_enable_concurrent_marking","Controls the default value of v8_enable_concurrent_marking_state. See the default setting code below.","true","//v8/BUILD.gn:151","否","保持默认","与需求无关，使用默认值"
"v8_enable_conservative_stack_scanning","Scan the call stack conservatively during garbage collection.","false","//v8/gni/v8.gni:82","否","保持默认","与需求无关，使用默认值"
"v8_enable_debug_code","Allow runtime-enabled debug code (with --debug-code). Enabled by default in debug builds. Sets -dV8_ENABLE_DEBUG_CODE","""""","//v8/BUILD.gn:112","否","保持默认","与需求无关，使用默认值"
"v8_enable_debugging_features","Turns on all V8 debug features. Enables running V8 in a pseudo debug mode within a release Chrome.","false","//v8/BUILD.gn:38","否","保持默认","与需求无关，使用默认值"
"v8_enable_disassembler","Sets -dENABLE_DISASSEMBLER.","""""","//v8/BUILD.gn:68","否","保持默认","与需求无关，使用默认值"
"v8_enable_external_code_space","Enable support for external code range relative to the pointer compression cage. Sets -dV8_EXTERNAL_CODE_SPACE","""""","//v8/BUILD.gn:202","否","保持默认","与需求无关，使用默认值"
"v8_enable_fast_mksnapshot","Enable fast mksnapshot runs.","false","//v8/BUILD.gn:92","否","保持默认","与需求无关，使用默认值"
"v8_enable_fast_torque","Optimize code for Torque executable, even during a debug build.","""""","//v8/BUILD.gn:95","否","保持默认","与需求无关，使用默认值"
"v8_enable_future","Sets -DV8_ENABLE_FUTURE.","false","//v8/BUILD.gn:41","否","保持默认","与需求无关，使用默认值"
"v8_enable_gdbjit","","false","//v8/BUILD.gn:231","否","保持默认","与需求无关，使用默认值"
"v8_enable_google_benchmark","","false","//v8/gni/v8.gni:90","否","保持默认","不需要测试/基准测试功能"
"v8_enable_handle_zapping","Sets -dENABLE_HANDLE_ZAPPING.","true","//v8/BUILD.gn:86","否","保持默认","与需求无关，使用默认值"
"v8_enable_heap_snapshot_verify","Enable runtime verification of heap snapshots produced for devtools.","""""","//v8/BUILD.gn:352","否","保持默认","与需求无关，使用默认值"
"v8_enable_hugepage","Sets -dENABLE_HUGEPAGE","false","//v8/BUILD.gn:83","否","保持默认","与需求无关，使用默认值"
"v8_enable_i18n_support","Enable ECMAScript Internationalization API. Enabling this feature will add a dependency on the ICU library.","true","//v8/gni/v8.gni:41","否","保持默认","与需求无关，使用默认值"
"v8_enable_ignition_dispatch_counting","Sets -dV8_IGNITION_DISPATCH_COUNTING. Enables counting frequencies of bytecode dispatches. After building in this configuration, subsequent runs of d8 can output frequencies for each pair of (current, next) bytecode instructions executed if you specify those frequencies if you run with --expose-ignition-statistics and call the extension function getIgnitionDispatchCounters().","false","//v8/BUILD.gn:160","否","保持默认","与需求无关，使用默认值"
"v8_enable_inner_pointer_resolution_mb","Use the marking bitmap for inner pointer resolution.","false","//v8/gni/v8.gni:88","否","保持默认","与需求无关，使用默认值"
"v8_enable_inner_pointer_resolution_osb","Use the object start bitmap for inner pointer resolution.","false","//v8/gni/v8.gni:85","否","保持默认","与需求无关，使用默认值"
"v8_enable_javascript_promise_hooks","Allow for JS promise hooks (instead of just C++).","false","//v8/BUILD.gn:345","否","保持默认","与需求无关，使用默认值"
"v8_enable_lazy_source_positions","Enable lazy source positions by default.","true","//v8/BUILD.gn:245","否","保持默认","与需求无关，使用默认值"
"v8_enable_lite_mode","Lite mode disables a number of performance optimizations to reduce memory at the cost of performance. Sets -DV8_LITE_MODE.","false","//v8/gni/v8.gni:64","否","保持默认","与需求无关，使用默认值"
"v8_enable_maglev","Enable the Maglev compiler. Sets -dV8_ENABLE_MAGLEV","""""","//v8/BUILD.gn:206","否","保持默认","与需求无关，使用默认值"
"v8_enable_map_packing","Enable map packing & unpacking (sets -dV8_MAP_PACKING).","false","//v8/BUILD.gn:342","否","保持默认","与需求无关，使用默认值"
"v8_enable_object_print","Sets -dOBJECT_PRINT.","""""","//v8/BUILD.gn:129","否","保持默认","与需求无关，使用默认值"
"v8_enable_pointer_compression","Enable pointer compression (sets -dV8_COMPRESS_POINTERS).","""""","//v8/BUILD.gn:124","否","保持默认","与需求无关，使用默认值"
"v8_enable_pointer_compression_8gb","Enables pointer compression for 8GB heaps. Sets -DV8_COMPRESS_POINTERS_8GB.","""""","//v8/BUILD.gn:376","否","保持默认","与需求无关，使用默认值"
"v8_enable_pointer_compression_shared_cage","","""""","//v8/BUILD.gn:125","否","保持默认","与需求无关，使用默认值"
"v8_enable_precise_zone_stats","Experimental feature for collecting per-class zone memory stats. Requires use_rtti = true","false","//v8/BUILD.gn:325","否","保持默认","与需求无关，使用默认值"
"v8_enable_regexp_interpreter_threaded_dispatch","Use token threaded dispatch for the regular expression interpreter. Use switch-based dispatch if this is false","true","//v8/BUILD.gn:270","否","保持默认","与需求无关，使用默认值"
"v8_enable_runtime_call_stats","Enable runtime call stats.","true","//v8/gni/v8.gni:76","否","保持默认","与需求无关，使用默认值"
"v8_enable_sandbox","Enable the experimental V8 sandbox. Sets -DV8_ENABLE_SANDBOX.","""""","//v8/BUILD.gn:305","否","保持默认","与需求无关，使用默认值"
"v8_enable_sandbox_future","Enable all available sandbox features. Implies v8_enable_sandbox.","false","//v8/BUILD.gn:316","否","保持默认","与需求无关，使用默认值"
"v8_enable_sandboxed_external_pointers","Enable sandboxing for all external pointers. Requires v8_enable_sandbox. Sets -DV8_SANDBOXED_EXTERNAL_POINTERS.","false","//v8/BUILD.gn:309","否","保持默认","与需求无关，使用默认值"
"v8_enable_sandboxed_pointers","Enable sandboxed pointers. Requires v8_enable_sandbox. Sets -DV8_SANDBOXED_POINTERS.","false","//v8/BUILD.gn:313","否","保持默认","与需求无关，使用默认值"
"v8_enable_shared_ro_heap","Enable sharing read-only space across isolates. Sets -DV8_SHARED_RO_HEAP.","""""","//v8/BUILD.gn:242","否","保持默认","与需求无关，使用默认值"
"v8_enable_short_builtin_calls","Enable short builtins call instruction sequences by un-embedding builtins. Sets -dV8_SHORT_BUILTIN_CALLS","""""","//v8/BUILD.gn:197","否","保持默认","与需求无关，使用默认值"
"v8_enable_single_generation","Redirect allocation in young generation so that there will be only one single generation.","""""","//v8/BUILD.gn:266","否","保持默认","与需求无关，使用默认值"
"v8_enable_slow_dchecks","Enable slow dchecks.","false","//v8/BUILD.gn:89","否","保持默认","与需求无关，使用默认值"
"v8_enable_snapshot_code_comments","Enable code comments for builtins in the snapshot (impacts performance). This also enables v8_code_comments.","false","//v8/BUILD.gn:102","否","保持默认","与需求无关，使用默认值"
"v8_enable_snapshot_compression","","false","//v8/BUILD.gn:281","否","保持默认","与需求无关，使用默认值"
"v8_enable_snapshot_native_code_counters","Enable native counters from the snapshot (impacts performance, sets This option will generate extra code in the snapshot to increment counters, as per the --native-code-counters flag.","""""","//v8/BUILD.gn:118","否","保持默认","与需求无关，使用默认值"
"v8_enable_swiss_name_dictionary","Experimental feature that uses SwissNameDictionary instead of NameDictionary as the backing store for all dictionary mode objects.","false","//v8/BUILD.gn:329","否","保持默认","与需求无关，使用默认值"
